Time in Microseconds,C
1154049,24962.1
1573964,293.088
1181032,22251.3
1129818,50804.3
1117583,85307.5
1130995,28460.8
1113089,47450
1143807,58073.3
1169452,50406.7
1150120,76425.1
1161347,81441.6
1118443,65296
1120611,60286.2
1194301,41258.9
1124161,32132.5
1124575,86048.7
1120413,30686
1109080,88615.1
1350843,1240.35
1146953,50939.9
1141422,20216.7
1166272,15524.4
1135959,74873.5
1109606,69472.2
1160597,8079.32
1139364,53196.4
1178798,12150
1161461,10564.9
1463087,593.88
1122557,40520.7
1113941,59272.6
1144388,40813.8
1085868,27874.8
1102577,88005.6
1126953,40392.2
1106685,65566.6
1104076,23422.3
1187312,12534.4
1178501,16900.8
1155977,32135.6
1156334,82941.6
1146728,89913.2
1244425,5022.02
1147724,78227.9
1192190,9486.29
1129422,22251.9
1220162,7722.31
1170801,16005.3
1230953,5179.56
1137912,52581.1
1155255,22595.3
1140334,63105.2
1120338,40618.4
1244497,5634.17
1180837,11348.2
1294537,2818.49
1208481,7665.03
1118627,61929.7
1085005,91775.6
1156578,17887.4
1208238,13347.1
1176468,10938.5
1150722,71749.9
1118291,94592.2
1137460,55615.2
1145707,44358.2
1172935,17841.2
1124281,66935
1185583,33880.4
1203203,7933.6
1246848,15649.7
1225590,91792.3
1195568,35915.7
1202012,81423.5
1193053,12950.1
1153693,37601.5
1182194,94075.8
1235699,63945.7
1243669,56946.8
1253246,44100.9
1192625,89629
1172595,87370.7
1201451,94480.9
1241161,36002.8
1231799,67148.3
1246995,20050.7
1259035,10687.6
1311962,58963.7
1239483,53271.2
1227990,79449.7
1188853,59085.3
1335203,2127.55
1170011,60499.5
1186770,74688.5
1274592,16542.2
1154385,89869.6
1181836,61892.7
1267610,6182.75
1348396,6716.43
1390281,3635.28
1247662,50421.9
1367725,20221.3
1252125,85665.2
1274533,26685.1
1235695,28440
1203781,53111.8
1252771,35417.8
1336396,6778.26
1181062,93918.8
1174258,50047.1
1168338,69306.8
1184747,23991.1
1194025,43215.2
1181042,70727.9
1172145,97586.1
1242082,8815.03
1248825,27257.3
1193518,22409.1
1206828,35252.1
1299690,4319.41
1307273,5091.78
1180894,55996.9
1207621,19517.9
1202412,36343.8
1199470,45089.8
1208180,33217
1172476,97433.4
1184527,25196.7
1185253,21877.6
1130222,67744.6
1169452,64499.9
1275716,6768.04
1152982,98153.8
1183113,83613.8
1239828,32258.8
1213343,66035
1198643,47657.6
1269377,13324.7
1259477,22571.3
1228271,97363.2
1255013,13341.7
1166572,77003.6
1195771,22425.1
1187824,93430.4
1267610,15785
1309500,34220.3
1410227,24592.4
1292522,73233.3
1243673,89211.1
1251650,13297.1
1255644,78336.7
1222732,73326.5
1220705,56310.2
1214752,82276.1
1218739,76757.6
1176821,72943.6
1214752,56211
1264618,51311.9
1271599,59976.1
1317474,9475.18
1297529,47298.7
1262392,90169.3
1352283,7898.34
1232309,40948.8
1226503,95586.3
1287105,13049
1256917,32279.9
1291060,8787.89
1402973,1893.88
1272879,13163.8
1265734,75605.6
1257845,71098.7
1264463,74980.8
1277513,11805
1214752,32404
1204340,84643.7
1396823,1408.16
1246541,15909.6
1226904,22387.2
1336335,4593.94
1256770,47677.7
1248784,27365.4
1282184,77932.5
1234267,67811.4
1440012,1268.56
1234332,99101.8
1229517,29159.9
1184296,75451.9
1217906,46330.9
1201302,39362.5
1177483,80011
1191713,89567
1236174,34266.4
1208368,85467.3
1239879,56574.2
1254450,18620.4
1203790,71224.1
1228979,40226.8
1212859,73422.2
1218983,72590.7
1280536,20108.9
1281360,14713.9
1246034,83380.1
1240002,64691.3
1269143,37899.4
1237084,33723.4
1209145,60183.5
1226186,51286.3
1251104,17014.5
1238154,66163.1
1147346,97558
1190548,91764.7
1197954,62649.4
1202537,36087.5
1247352,65729.7
1244005,17424.4
1238899,25948.6
1245379,74548.5
1230226,82208.4
1453474,1041.18
1252241,15801.8
1202691,36565.5
1287715,6427.56
1241768,50322.9
1211353,59932.7
1249602,36776.5
1252136,26733.4
1245011,10386.3
1228166,97732.8
1211188,71515
1260804,37244.5
1264324,50505.8
1466860,1635.51
1212919,31260.3
1214412,44416
1191931,50495.1
1254147,33009.9
1247593,69539.6
1299838,9217.05
1291520,23820
1256383,99438.2
1291653,85044.5
1262794,92225.7
1220244,96377.9
1229162,52750.8
1239941,90288.1
1253888,24119.2
1280340,13516.5
1232838,51427.2
1261967,25280
1225170,88041.4
1237660,49506
1246879,16815.6
1235640,89573
1317492,7701.07
1279922,15382.4
1272406,77046.9
1273165,13464.5
1297287,80615.2
1261323,35073
1317427,59010.6
1267326,66008.6
1363215,13265.6
1238515,90637.1
1258861,27930.4
1265605,30149.5
1269722,18256.5
1266867,26032
1203571,62243.1
1235952,49450.5
1274943,26132.6
1238556,41001.5
1223814,64936
1255726,51262.2
1355886,4794.45
1300961,14067.1
1206170,44555.2
1265953,14650.5
1216327,75756.5
1260273,90890.4
1250070,21252.4
1255082,70668.1
1291097,5488.48
1262794,73427.3
1287603,25049
1269728,15359
1298174,14856.9
1229675,92956.1
1303482,37362.9
1530886,746.129
1287084,67521.6
1279003,44667.4
1276990,64969.9
1269995,42136.3
1304545,29381.7
1323134,8710.18
1329505,7667.21
1269108,22517.4
1266810,72868.3
1258804,34958.4
1291709,20543
1300391,19634.2
1301825,51310.6
1273724,28995.3
1243046,47509.9
1301000,26288.7
1263865,85063.5
1275408,57742
1277845,14830
1281287,95451.5
1261079,64908.8
1281288,30244.3
1267085,75715.4
1278659,17215.5
1295169,23016.1
1272965,54047.4
1384097,6300.17
1279445,75876.5
1416022,2321.17
1596754,739.974
1276828,38567.2
1262495,73706.4
1262589,87673.1
1257283,59504.2
1213617,78170.3
1249735,59013
1238338,74680.1
1268778,19620.5
1289692,26945.6
1277834,27477.9
1268070,43718.8
1267547,98868.1
1225510,73064.6
1464342,1535.83
1286255,43659.9
1263627,71742.5
1305066,32346
1218441,76433.7
1316430,39498.8
1290355,49399.8
1252886,84449.2
1250592,71385.8
1251141,90429.6
1268022,52047.5
1302960,21310.3
1262033,54607.6
1311982,99980.2
1295476,90655.9
1357681,18069.1
1306400,37409.1
1321353,26594
1318159,59714.2
1318707,71967.7
1329410,90142.1
1324007,66032.3
1297884,63132.7
1275648,92267.2
1280843,38149.1
1256742,77455.3
1339321,14081.9
1366849,98247.5
1335640,52879.2
1353569,9502.88
1288980,48431
1265350,74816.4
1284758,82581.8
1307444,36659.2
1295054,43157.2
1676430,470.759
1318954,75979.6
1308612,42278
1311438,93619.4
1337252,70439.6
1323539,89361.9
1308658,95157.2
1295304,57620.9
1313410,74926.5
1272256,55801.7
1273935,22125.3
1319558,8693.52
1283127,55401.3
1326468,25043.9
1356109,16176.8
1327992,36121.9
1283871,69495.8
1308531,27039
1331420,44440.2
1335629,29075.6
1314317,30990.5
1394145,7798.89
1324915,87709.9
1287860,81179.4
1347112,27928.2
1316242,22855.1
1273974,38405.7
1311881,19061.9
1305386,89722.4
1285027,46880.4
1288022,96416.7
1421019,14760.7
1310740,21194
1262483,79027.9
1328262,67768.6
1302040,93210
1325615,13467.4
1318607,14561.3
1367260,22475.2
1334336,98091.1
1312421,21697.1
1290156,94867.2
1358459,22102.9
1347950,8217.36
1287271,47157.9
1396473,82907.6
1500962,1491.25
1323701,19662.6
1256917,80422.8
1438446,3745.44
1313673,63233.6
1374881,9272.77
1361249,90203.1
1342067,46942.1
1331736,32076.4
1440773,5970.34
1361358,99439.7
1316508,62479.1
1456979,90266.8
1312740,79221.7
1398540,11602.2
1305008,58495.9
1329851,31425.9
1327122,61089.9
1340710,15028.6
1317655,90266.5
1309375,72730.5
1320463,84241.9
1292645,95570.4
1285509,86218
1351843,14772.9
1300997,67697.3
1318669,83845.8
1370326,21537.7
1312871,71579.2
1382296,24721.6
1324627,84284
1325814,67695.4
1338653,40144.4
1322856,44762.6
1348526,65327.4
1318071,44769.3
1368104,62623
1327462,96989.5
1335227,31309.7
1367373,10791.2
1293512,90157.4
1436730,9956.04
1356660,40533.3
1411086,14700.2
1324781,70758.8
1332013,49496.2
1357781,39953.9
1503174,30140.9
1513441,97649.3
1344953,41603
1352122,81097.1
1362077,42537
1310327,97973.3
1382299,62989.4
1414689,43158.7
1413786,67426.2
1408231,41855.9
1428179,43063.8
1519604,6298.73
1417077,53430.3
1371316,71598.9
1491749,40227
1425412,14739.8
1375561,21677.8
1345401,96759
1475059,22443.7
1613685,14900.3
1328687,97330.1
1356944,74801.9
1382681,84927.4
1335714,81717.6
1378785,64756.1
1357840,42119.1
1355420,94848.2
1344832,75534.8
1404297,37062.4
1341567,98465.5
1397356,39544.7
1335582,88108.5
1324430,64068.9
1330705,47834.1
1364378,33465.1
1387003,77678.6
1421051,21570.3
1405219,83273.7
1401622,20184.3
1455295,57224.2
1403398,54335
1459906,17413
1421267,34714
1394195,65648.4
1468752,58740.6
1391325,90776.3
1437980,11820
1403074,28816.9
1394464,13380.2
1386372,76691.3
1489622,88404.6
1391031,47814.5
1386682,88524.3
1351852,83890.3
1348348,52904.1
1370542,55530.8
1377792,62555.8
1433726,6580.43
1360823,82178.9
1379595,14162.1
1363594,45960.8
1374575,77191.4
1371523,85268.6
1339069,98452.2
1318271,89676.5
1371473,65126.5
1381362,98648.4
1484427,22482.7
1421489,32944.8
1408457,25499.8
1388551,90457.9
1559052,42480.9
1446040,52460.5
1411632,86419.5
1359882,93099.9
1371743,64279.5
1483770,6815.86
1385432,33170.6
1368354,65338
1424684,98033.5
1408212,78847.1
1504688,4213.83
1367067,91504
1392667,75149.5
1636320,1250.89
1351287,97932.6
1443613,9951.18
1371673,37217.8
1416680,32098.4
1409060,18877.4
1480574,54676.9
1608453,34660.5
1486076,14537.1
1424454,33151.6
1497011,36531.8
1478185,48485.1
1502727,83881
1621654,28350.7
1524198,78491.1
1494786,75473.7
1485746,20380.2
1452161,50762.7
1421707,20092.5
1467403,65404.8
1718357,889.999
1453962,97082.9
1452021,73830.8
1443852,74032.4
1473342,60134.9
1427840,55016.5
1401068,33772.7
1404268,48475.5
1688169,481.83
1492786,2346.93
1437335,5244.57
1304207,74006.6
1279263,65434.5
1368034,67757.1
1373520,65373.7
1353955,82564.8
1346591,57020.5
1392770,72387.5
1321529,82279.7
1338291,55750.9
1387426,62348.6
1443481,11908.2
1441311,7603.25
1431945,16143.5
1384951,37905.9
1355051,61953.6
1394811,38171
1413794,31069.9
1367059,35503.5
1327507,97008.6
1363577,59672.5
1330265,88618.6
1306606,98581.5
1321636,95217.2
1426692,9239.41
1333293,31425.8
1326320,34487.9
1458254,24606.9
1410617,48002.7
1356415,79460.4
1381131,54587.6
1422913,22119.4
1347209,50395.4
1405491,43149.1
1509433,36157.5
1372626,65282.9
1521317,43571.5
1443138,69347
1383840,42485.1
1391740,30460.7
1369093,31963.9
1383975,67671.3
1339541,50480.4
1362651,87428.2
1342176,46085.1
1508321,1477.44
1285472,82684.4
1339619,55139.2
1339439,51764.5
1337250,87778.7
1321014,88527.2
1361269,16155.3
1374854,15146.6
1329707,8538.91
1319577,93368.8
1343732,67272.5
1331135,37543.8
1297881,25402.2
1344346,84488.1
1295816,74584.4
1363703,15389.5
1660628,457.016
1308891,80201.3
1347531,27736.2
1367734,18046.8
1341914,62143.5
1334323,47610.8
1330414,87457.7
1298316,60816.1
1344247,24813.9
1334057,72121.4
1331717,31404.2
1327523,77995.9
1299039,83300
1351792,24135.1
1387108,8781.07
1455679,2700.76
1331525,84733.4
1321169,80728.8
1384675,13333.8
1288671,87800.9
1375221,13198.7
1307836,53204.7
1358159,25443.1
1346034,14607.5
1355086,38008.9
1351897,56167.9
1339295,63037.9
1285805,59104.7
1336974,91365.2
1295909,63669.1
1379810,21943.8
1373471,15911
1325479,68377.5
1322762,59171
1318845,69307.2
1447125,1965.94
1280061,83723.4
1871562,183.519
1378065,21407.6
1351560,50347.2
1289370,53579.1
1311175,80921.5
1360737,29215.9
1311470,28995.6
1482185,3053.99
1350210,52929.3
1348923,35409.4
1336841,48016.3
1294199,32094.7
1435621,3628.74
1527210,1160.04
1299119,75787.2
1326768,39865.3
1395766,7948.47
1430139,2703.84
1327266,52989.4
1348104,25171.3
1359537,21701.8
1371806,20449.1
1341933,30935.2
1380035,26079.8
1320304,29378.2
1353644,33091.3
1362981,52073.6
1376875,31952.5
1584892,1382.48
1586909,1332.22
1365293,57865.9
1349781,42683.9
1333867,39082.1
1345759,50257.8
1338879,78955.4
1378949,24936.6
1345149,43549.8
1360405,43267
1303316,95932.1
1343859,16782.3
1369330,24216.3
1284119,96832.2
1361678,39837.2
1365458,39658.8
1375453,42197
1362406,55056.7
1303881,60537.4
1333477,60546.6
1355700,61404.1
1390257,16892.2
1350735,33865
1350895,15089.2
1367624,27657.1
1361437,66821.4
1359932,35112.5
1336784,69359.4
1346551,58254.1
1352889,61222.5
1365753,18995.8
1345515,97103.7
1383528,19945.8
1360062,32178
1338558,31983.6
1348693,33980.6
1363846,22687.7
1349288,73681.8
1329541,20053.3
1328131,89409.8
1371966,42230.4
1427909,8996.56
1320070,98047.8
1344943,20960.2
1365227,47262.3
1381227,7733.98
1379004,19807.2
1356543,91158.7
1355419,59149.3
1373675,90883.9
1339695,86961.3
1335610,25692.5
1363657,90951.9
1365966,63763.1
1309510,92036.4
1363627,88501.8
1450593,6400
1376550,39551.7
1369761,76675.2
1363971,99176.8
1437568,6211.69
1363824,11768.6
1314318,48353.9
1344200,26070.2
1309284,93137
1312944,78441.4
1372354,55664.5
1369781,65006.4
1401182,11216.3
1425762,17361.8
1435445,7899.04
1426092,5016.76
1358482,37288.1
1372724,81929
1349655,91720.9
1394867,22298
1383741,35846
1346530,38552.3
1380172,23757.5
1345876,44380.8
1345228,44568.3
1414132,7317.13
1367808,51114.9
1420031,14654.7
1341809,37011.3
1398280,26926.5
1395646,13476.9
1387978,37131.3
1352952,95146.1
1513506,65800.1
1327208,75406.2
1435890,14582.6
1481700,3577.74
1350809,65957.9
1398786,24502
1415620,11668.8
1422834,21690.5
1528115,3288.01
1392158,78808.4
1421097,25599
1402789,37887.9
1388546,89347.2
1423911,11780.2
1377274,92219.1
1426782,23969.3
1389952,85141.7
1344354,43119.1
1372057,53314.5
1455478,6156.58
1359836,45280
1407270,9068.75
1387817,15323.7
1363108,92166.4
1393101,43733.5
1376359,40199.9
1386995,45869.2
1391321,73609
1403225,57288.4
1391734,77107.7
2209805,22.9323
1417721,23801.1
1377920,23965.9
1412180,55064.2
1420226,31668.8
1342140,50401.2
1374523,70110.8
1450624,11030.6
1442629,18659.6
1388020,85973.3
1452590,10694.9
1410810,54033.5
1397743,57608.3
1385366,60485.8
1371973,29660
1379071,37276.2
1349489,90386.7
1545490,1583.63
1385326,79880.4
1371231,73726.2
1388126,23422
1412363,65912.8
1436525,21667.9
1366587,48783.6
1408676,65674
1420092,53757.4
1379815,91275.4
1367395,44208.3
1382587,45558.2
1411381,57708.3
1410832,71112.9
1432236,27740.9
1424283,23061.2
1370915,82484.6
1382776,21728.9
1357896,50432.6
1391151,30912
1424938,12274.9
1357505,63509.9
1379702,61170.8
1406294,74831.1
1506435,7175.83
1426149,24127.3
1413362,22718.8
1397964,74164.3
1492915,4650.74
1511586,4104.06
1545275,2991.71
1438599,28749.5
1465185,7543.59
1392538,60082.5
1424898,6960.38
1436366,58228.7
1743535,3056.62
1551123,98251.9
1574105,30695.8
1492416,32866.3
1559406,10263
1471923,72710.7
1443313,97288.7
1393452,41587.9
1472247,67955.8
1452622,71552.3
1452360,35378.6
1505802,20679.5
1512778,93982
1694404,1065.86
1507780,8175.79
1447528,84634.9
1464156,28075.2
1434929,95329.3
1409760,81591.3
1458455,14958.4
1480083,16865.2
1494413,15467.1
1498341,6369.08
1439118,72808.9
1414675,90142
1398479,64740.5
1390552,97496.8
1408577,95078.1
1446239,58546
1424918,87526.9
1379458,76967.9
1616421,2264.07
1446885,50970.7
1487452,7992.63
1460464,47187.6
1452740,83662.7
1446577,99950.2
1665485,1517.16
1509892,11161.8
1499430,64044.5
1480043,60925.9
1470333,16457.1
1431017,96168.2
1449124,61500
1511513,6401.96
1433139,56313.9
1441388,42102.8
1498668,15071.4
1457155,70037.1
1436513,89280
1443492,62642.8
1429467,50726.9
1460609,31862.7
1428661,86409.6
1440505,89926.3
1397443,92029.8
1448546,45675.4
1434025,80122.1
1596258,2543.94
1461181,42138.7
1399813,45149.5
1444149,65696.5
1634152,1768.63
1446817,16952.1
1555542,2709.28
1432431,34534.8
1448939,93293
1511613,19342.4
1568375,3465.81
1440099,90220.5
1461078,21976.6
1709469,1132.52
1474920,80492.2
1458295,48513.2
1469826,83702.1
1463552,71834.8
1467333,26265.3
1434166,24734.3
1474051,43677.7
1534897,10767.3
1408994,69706.6
1542562,9851.47
1462480,85019.3
1476182,45382.6
1494992,16767.6
1466669,90115.6
1468822,43446.4
1461889,73824.2
1525451,5030.21
1491809,31077.1
1400627,88031.1
1531946,9209.19
1416873,80517.1
1483141,28177.3
1484209,33334
1477727,50003.5
1444676,36338.7
1454259,85095
1489751,25564.7
1472484,9553.18
1489131,23626.6
2099966,96.3154
1533993,8766.32
1425431,89637.3
1516739,19388.8
2136386,91.8914
1526033,16607.1
1428866,87309.2
1491452,27084.2
1467972,92194
1459373,50883.6
1465292,94504.3
1444972,39276.4
1465697,98154.8
1502982,50707.5
1459302,44803.8
1403268,75377.6
1443105,33319
1431186,67053.7
1447625,67584.7
1483175,71395.1
1415855,71591
1461242,42792.1
1516402,10255
1533338,7690.77
1480462,75093.1
1461199,66956
1436945,63000.4
1493686,89849.8
1485236,58202.9
1450840,35965.9
1487438,78965.8
1624039,2702.47
1545087,10149.9
1471313,16693.6
1520666,18830.6
1493218,44881.1
1487723,47187.4
1490205,82045.1
1588053,2115.89
1482594,78239.1
1484877,46409.9
1465616,26251.9
1526037,22115.8
1446876,90565.2
1532357,11935
1438571,40350.4
1699212,1318.42
1498885,66123.4
1470547,18842.8
1523766,32226.1
1546093,17803.2
1464908,34855.3
1480404,79704.1
1505323,74682.5
1475612,99297.6
1518072,30368
1501150,75248.8
1646675,2180.58
1703055,764.595
1470609,47478.5
1495150,99383.9
1506945,36867.9
1511653,27760.1
1751628,891.056
1466403,78306.4
1478495,27971.9
1494314,34665.9
1479067,21477.9
1479563,26237.4
1561848,7514.52
1528058,48350.8
1496460,67670.2
1501767,49145.7
1479256,86181.7
1489469,80774.5
1506013,76804.7
1499294,72495.3
1491893,55093.2
1505564,10879
1524684,31830.8
1494877,33741.2
1511824,90550.5
1523968,23975.5
1671344,2106.2
1512228,77931.5
1491340,48615.4
1483545,48624.3
1504413,86910.9
1529921,35981.8
1497788,85086.5
1518711,49819.5
1505860,98537.3
1517859,34580.1
1518827,36552.6
1548918,10024.3
1523308,26569.1
1550037,43013.2
1561152,20380
1519597,84205.8
1628856,4096.25
1547265,31206.6
1528455,36654.1
1546903,46469.1
1492160,40928.1
1537896,19938.1
1545690,41404.2
1517093,46852.5
1839545,522.882
1492383,98614.8
1561086,24846.6
1543838,58534.9
1561968,38779.8
1483945,41907.5
1536558,74308.3
1624910,13588.5
1618139,44245.4
1539974,84089.5
1523450,48496.6
1528940,39165.4
1630417,4832.17
1507143,56107.4
1882573,499.519
1502674,51430.7
1560248,8505.39
1528897,89906.7
1528591,50267.8
1479782,74794.7
1601798,6657.11
1587311,8083.71
1545275,70214.7
1696512,2109.44
1510237,52900.7
1503529,74916.7
1658538,2696.7
1537945,82556.3
1688481,13425.2
1649806,19021.6
1551327,10661.5
1518852,9534.39
1598763,12045.3
1547106,32549.7
1555453,57828.9
1520180,77297.8
1555545,39971.8
1567095,28137.2
1559288,13496.8
1537163,93449.3
1574775,25715.8
1518326,21417.9
1628724,4362.86
1556578,70478.9
1553093,68591.2
1677047,3843.99
1562458,85749
1561811,36947.4
1674863,3884.59
1496368,76238.8
1529785,57978.4
1709673,2171.62
1572887,32757.6
1556071,76031.8
1567979,42198.5
1549154,89091.3
1668145,4424.01
1563499,16242.7
1492427,83735.4
1506402,49662.6
1551849,80578.6
1577135,34427
1534098,68128.1
1579965,16406.5
1662224,4485.34
1680110,2874.48
1548249,57181.4
1557510,91128.6
1608324,5078.49
1590621,20128.1
1718011,3706.38
1558948,91850
1507986,41431.3
1541637,75352.8
1557181,41077.7
1560852,56248.9
1609674,7718.06
1513530,58298.8
1575207,89066.3
62803,25724.3
53189,254.295
49190,61882.4
126342,61.4474
112783,326.407
86446,3.4069
1480142,82081.2
1500295,71836.1
1558333,9929.6
1493117,91560.7
1500909,78403.7
1523464,43252.8
1511035,84648.1
1504553,80516
1667110,2824.63
1530886,71300
1523117,79606.7
1532513,95204.8
1514985,75968.8
1556808,18861.2
1554442,53010.5
1597420,9457.58
1541055,86055.5
1567216,16790.4
1686799,2326.86
1547774,77704.2
1551737,28117.1
1535908,68142.1
2258205,92.4772
1554410,36200.5
1621190,13680.7
1632639,45022.8
1580669,79568.2
1617386,42691.7
1611917,51912.9
1578473,51647
1605019,88644
1668454,10705.1
1618460,88233.3
1628464,48779
1601703,48410.6
1651873,20392.9
1626803,79122.2
1693138,10821.3
1641445,19499.9
1757657,2701.47
1622356,48352.3
1623798,61313.5
1628831,13080.2
1593806,73445.5
1636639,33588.2
1728973,2570.57
1640021,63607.8
1590387,62858.3
1606293,34170.5
1630432,52382.9
1621146,46748.1
1618340,94414.2
1599148,67717
1620565,61564.1
1715584,4303.6
1684787,18637.4
1622794,60265.8
1666422,8958.88
1628484,72481.6
1714302,9384.83
1638558,71499.6
1670531,37205.6
1649013,68163
1651589,33286.6
1669471,51383.8
1644883,63973.9
1620264,97164.9
1639146,40212.6
1656605,51196.3
1606340,69605.7
1621134,75139.5
1664656,16933.6
1654014,26501.2
1684822,30213.9
1682344,10569.1
1638708,91150.4
1619398,87413.6
1667165,83247.5
1623194,40146.8
1625534,85460.6
1629955,54208.2
1622001,73260.5
1648884,61981.1
1680287,7091.41
1633728,76538.5
1626270,65909.5
1694031,9251.27
1757747,3742.29
1652456,79307.5
1647835,47275.9
1685542,22514.7
1640442,64765.3
1818807,1701.41
1657524,76087.2
1837311,58187.8
1666627,41154.9
1634073,90542.8
1629939,88829.5
1646855,42082.4
1809582,2962.55
1705154,26725.2
1675283,36983.6
1652201,89497.2
1680444,77485.3
1654990,81624.2
1723153,8838.72
1658824,53148.8
1660406,92442.9
1664613,24583.1
1670855,31006.1
1663899,78263.8
1739479,17209.7
1683142,34611.4
1650212,79190.2
1986909,693.5
1677301,79449.6
1644688,80627.8
1655528,34706.8
1640713,72020.2
1663114,66391.2
1657345,28069.5
1645361,50143.8
1649060,32012.4
1651210,52311.3
1774836,6192.97
1667735,58492.7
1653981,79714.4
1674360,89268.2
1706959,20623.1
1655999,99585.8
1689102,15808.7
1679022,33133.3
1691671,99579.4
1676627,24240.3
1700173,21330.4
1833998,1928.21
1729824,55666.3
1674330,93480.2
1849020,1864.89
1800566,11573
1698360,81276.5
1732889,6899.03
1722211,40875
2220034,33312
1748339,17647.7
1682547,52491.9
1693596,80551.1
1654634,77293.4
1701730,15760.1
1666058,77228.8
1690337,99185.5
1673095,63373.5
1659727,60723.4
1659865,57912.2
1657751,79991.5
1681804,51056.9
1667584,46236.5
1665765,93695.1
1677202,42289.2
1713830,14447.8
1748181,7360.74
1745506,15785
1676672,59123.5
1671318,82087
1722237,94354.6
1865582,66301.1
1782649,44035.2
1699012,44693.8
1674516,29902.8
1659406,84419.3
1662793,93175.4
1690825,88769
1776743,5656.91
1684911,98495.9
1671301,63352.4
1687152,80295.8
1692278,33413
1761423,59354.2
1706513,31323.4
1713902,89613.9
1738487,81930.8
1760373,20104.4
1718242,27232.8
1852020,3193.49
1714513,77561.9
1740827,22423.7
1764861,17671.3
1746504,63609.9
1706767,60807.4
1761237,21769.6
1736691,44451
1781668,25201.9
1753367,37153
1727795,49333.1
1843467,8360.65
1800630,68112.2
1752910,33679
2104416,580.002
1815428,84835.4
1742132,86459
1776486,37527
1783885,30129.9
1823472,33251.5
1946159,2552.6
1800212,73686.1
1789039,65072
1813377,84381.5
1801185,16394.4
1797341,39134.7
1774253,86740.2
1811236,59002.5
1830773,75601.3
1821772,38403.1
1853875,21095.7
1852735,64482.6
1817608,78573.9
1837312,32049.7
1829889,59428.3
1851138,49940.2
1857661,23857
1850003,86204.9
1867662,55178.3
1882127,69076.1
1848534,75571.7
1921628,7480.36
2016058,4120.24
1887395,43523.2
1929844,24237
2037732,95290
1921670,44104.5
1905817,20197.2
1891217,35477.3
1885386,46507.3
1914642,29658.2
1888124,26857.1
2022748,2650.44
1930711,36105.6
1909523,98370.1
1900074,56651.1
1885328,77785.9
1939574,38228.5
1950367,29733.6
1901071,73505.7
1923835,40591.3
1975744,47587.1
1934118,79556.5
1952358,31316.9
1934115,92908.7
1971757,50927.4
1925056,89932.1
1939458,69790.4
1947657,36666
1970231,60291
1925391,86711.3
1954814,29994.3
1928651,88666.2
2018801,18360
1950419,50887.8
1950319,41220.1
1924770,67649.5
1997163,56297.2
1999041,41275.5
1958044,92558.4
1960498,73298.4
1959908,96862.7
1950646,69912.4
1968716,23155.8
1979138,29262.5
1979651,80700.6
1984484,17350.7
1970705,36730.4
2047268,9290.75
1995269,37241.9
2013154,15424.3
1978950,43322.3
1978901,43060.9
1956927,40437.6
1977705,65008.4
2350988,490.509
2006516,37269.9
2045213,8550.31
1986413,86192.7
1967188,49325.4
1978496,48445
1987925,43643.8
1967482,51492.3
1952300,68360.6
1953752,86441.5
1979869,55748.8
1965812,66173.9
1956192,77467.4
1962194,44398.1
1976689,93361.6
1987294,31735.4
1997434,48168.3
1968810,91062.9
2011174,35076.7
1992664,60280.7
2018298,51338.5
2009049,56932.7
2016617,14785.9
2011335,19214.8
2036209,27221.5
2005907,20008.2
1971939,73176.5
1976870,72522.5
1994437,98571.5
1987325,30184.4
2071808,6967.75
2031553,17885.2
1986616,41607.8
2025881,59951.8
2008905,39859.3
2177111,7249
2155629,11642.8
1987304,87768.2
2005984,41360.9
1961502,75286.6
2204184,1658.56
2028685,99895.1
2030762,13136
2007842,42356.9
2060299,24761.1
1987404,65598.1
2002038,36186.8
1991863,42529.5
2018308,99662.4
2018041,83799.9
2039048,13695.6
2008873,67783.6
2013184,93476.2
2055492,9633.59
2004784,76222
2017208,81807
1984913,46568.4
1999444,31909.1
1977907,91064.7
2061309,16787
1983909,46768.6
1999568,43705.3
1993519,86187.6
2024408,73483.1
2375910,758.385
2151300,6912.97
2033050,93198.4
2187103,2258.51
2124813,13407.4
2056287,14715.2
2013223,89129
2030815,84491.8
2017192,30039.1
2009837,51733.9
2026638,18122.9
2066447,25214.4
2012412,40786.8
2089035,8611.13
2041546,81607.5
2016330,46459.1
2126148,4721.85
2251045,1935.08
2079192,15853.4
2070667,37696.2
2057332,49032
2035405,21132.3
2045773,29571.2
2058301,29845
2004218,90470.8
2076855,7622.43
2133459,39615.2
2022154,55414.6
2022879,54254.3
2032810,76536.7
1999386,94419.8
2184627,2201.93
2056452,83535.4
1996478,87650.8
2051464,21177.7
2048616,84320.5
2094104,14971.6
2010890,80538.6
2170240,3286.95
2089046,96431
2066449,21304.8
2018166,95626.6
2091676,28359.4
2147019,5871.53
2116965,11034.9
2067680,92305.8
2076942,13842.7
2064671,22688
2063561,77491.2
2042898,50776.2
2040578,95345.9
2037696,62755.7
2108736,61420
2061253,31126.7
2047748,80054.3
2067050,61914.9
2029316,76260.4
2023777,95134.2
2034987,87206.6
2165685,6675.93
2048805,97848.5
2059507,23149.5
2056724,80158
2021047,79400.7
2032977,93027.7
2044984,98020.1
2043033,78073.8
2030047,98349.5
2226191,2877
2096406,73489.7
2063872,99305.5
2081210,23227.4
2080104,20192
2067122,89407.6
2035636,83985
2085779,19468.2
2057132,47861.3
2065102,84952.1
2068815,64031.4
