C,Lines,N
3.72751,660,932
6.20708,746,933
0.235312,746,933
4.08108,746,933
3.29688,746,933
1.3443,746,933
0.648858,746,933
1.13245,746,933
7.86359,746,933
3.8334,746,933
6.65302,746,933
1.4714,598,934
8.5135,592,934
2.44619,598,934
4.25624,592,934
0.945794,598,934
4.99068,592,934
9.90648,592,934
0.162972,598,934
3.21787,592,934
3.22534,592,934
0.461816,586,935
1.27838,586,935
1.48051,586,935
8.78469,584,935
8.53809,584,935
8.54999,584,935
8.61021,584,935
9.83012,584,935
6.13473,584,935
6.30445,584,935
8.90364,752,936
7.41712,752,936
0.164735,752,936
4.21053,752,936
6.29939,752,936
2.42472,752,936
7.49003,752,936
6.2288,752,936
5.7778,752,936
0.0689388,752,936
7.46537,714,937
5.21201,714,937
0.611616,716,937
9.96608,714,937
1.00264,716,937
2.42342,716,937
0.00586493,716,937
1.89567,716,937
0.642079,716,937
8.63245,714,937
1.66032,610,938
5.12949,610,938
6.54536,610,938
5.60413,610,938
3.18821,610,938
5.76678,610,938
4.07366,610,938
2.28179,610,938
6.24665,610,938
6.63375,610,938
7.59983,664,939
6.93506,664,939
2.85846,664,939
4.15775,664,939
3.00743,664,939
2.0565,664,939
4.74781,664,939
4.76488,664,939
7.88197,664,939
1.27735,664,939
6.89844,678,940
2.48187,680,940
9.09792,678,940
7.27463,678,940
7.19999,678,940
1.57326,680,940
2.68003,680,940
0.356288,680,940
5.81279,678,940
3.24465,680,940
1.45922,710,941
6.37402,710,941
4.95033,710,941
6.95264,710,941
6.10831,710,941
0.213387,712,941
2.62136,710,941
5.26253,710,941
7.29585,710,941
5.87214,710,941
6.69874,758,942
9.32158,758,942
1.09863,760,942
3.14028,760,942
9.55556,758,942
1.0215,760,942
9.78829,758,942
3.14153,760,942
9.80114,758,942
7.61636,758,942
3.66135,606,943
4.07022,606,943
6.57187,606,943
8.23535,606,943
4.43665,606,943
8.06166,606,943
7.14281,606,943
5.5456,606,943
7.33868,606,943
9.53157,606,943
3.31162,728,944
4.65118,728,944
8.92773,726,944
5.4835,728,944
2.46929,728,944
6.60403,726,944
0.80158,728,944
0.60604,730,944
6.02568,726,944
5.4722,728,944
2.78725,806,945
5.26591,806,945
6.07227,806,945
0.648321,806,945
6.48286,806,945
5.33635,806,945
5.80678,806,945
3.56751,806,945
2.51051,806,945
9.82167,806,945
0.832377,660,946
8.18105,660,946
7.08451,660,946
1.69891,660,946
5.8986,660,946
1.13089,660,946
5.64004,660,946
1.28452,660,946
8.34564,660,946
6.42287,660,946
3.68017,712,947
2.39759,712,947
9.66945,712,947
8.01046,712,947
4.32349,712,947
5.91313,712,947
6.93695,712,947
6.99791,712,947
5.63189,712,947
9.99419,712,947
2.98059,748,948
1.70123,750,948
4.06659,748,948
3.71293,748,948
1.06992,750,948
1.37699,750,948
4.92181,748,948
7.51057,748,948
8.23375,748,948
2.32476,750,948
0.354449,704,949
2.6901,702,949
2.0437,702,949
5.31602,702,949
7.17477,702,949
7.41663,702,949
1.2006,702,949
0.571964,702,949
4.78731,702,949
1.63493,702,949
5.15099,620,950
7.13239,618,950
0.748544,620,950
7.60329,618,950
3.41584,620,950
1.05119,620,950
4.31633,620,950
3.00144,620,950
2.15871,620,950
9.75949,618,950
7.02459,584,951
5.27144,584,951
1.31455,584,951
4.28266,584,951
1.92517,584,951
0.480545,586,951
9.25089,584,951
1.35418,584,951
6.61718,584,951
9.17635,584,951
2.68579,674,952
8.30944,672,952
6.4932,672,952
3.25262,674,952
0.564229,674,952
0.121481,674,952
6.18674,672,952
6.93267,672,952
2.1718,674,952
0.778438,674,952
7.74532,648,953
4.86162,648,953
1.16224,648,953
7.27504,648,953
9.31824,648,953
6.66357,648,953
1.7389,648,953
4.02843,648,953
4.95365,648,953
4.67116,648,953
6.60847,516,954
1.78132,516,954
3.01317,516,954
8.96941,516,954
4.15533,516,954
9.87066,516,954
6.33737,516,954
2.00359,516,954
2.31897,516,954
4.13933,516,954
0.124977,694,955
1.75466,694,955
3.40748,694,955
8.02526,694,955
9.51702,694,955
6.67136,694,955
1.4371,694,955
5.56921,694,955
4.0546,694,955
7.40471,694,955
7.94763,684,956
1.05593,684,956
2.9653,684,956
4.31324,684,956
6.70578,684,956
5.23875,684,956
5.83281,684,956
9.09661,682,956
9.9836,682,956
8.32426,684,956
0.54417,686,957
2.55305,684,957
3.9417,682,957
3.11948,684,957
8.05315,682,957
6.2016,682,957
8.73319,682,957
5.80739,682,957
4.92797,682,957
6.18771,682,957
0.51159,746,958
0.834293,746,958
9.54378,742,958
8.36233,742,958
9.7453,742,958
6.34595,742,958
5.46396,742,958
3.21411,742,958
7.18553,742,958
8.5835,742,958
6.56317,618,959
4.79502,618,959
0.0713183,618,959
0.108458,618,959
3.02966,618,959
1.12189,618,959
5.30817,618,959
0.91165,618,959
6.92436,618,959
1.71114,618,959
4.10662,680,960
0.431311,680,960
0.0482741,680,960
8.14571,680,960
3.66376,680,960
3.191,680,960
7.94273,680,960
1.3583,680,960
1.62867,680,960
3.2808,680,960
0.967817,592,961
2.19059,592,961
8.00747,592,961
3.62883,592,961
6.29302,592,961
7.91585,592,961
0.0155641,592,961
3.3956,592,961
7.96558,592,961
8.47572,592,961
8.6772,642,962
5.48327,644,962
3.55405,644,962
1.9362,644,962
4.97925,644,962
4.49649,644,962
1.99779,644,962
4.62225,644,962
4.07097,644,962
5.09211,644,962
2.34521,668,963
2.75016,668,963
1.73187,668,963
4.41193,668,963
0.48227,668,963
9.35137,668,963
3.40475,668,963
2.49529,668,963
3.85019,668,963
4.21235,668,963
0.990481,772,964
7.62937,772,964
0.681282,772,964
8.63392,772,964
2.1169,772,964
2.58035,772,964
2.85835,772,964
1.3661,772,964
8.06455,772,964
5.96906,772,964
4.6856,752,965
4.26287,752,965
9.97405,750,965
8.25175,750,965
1.88684,752,965
8.9059,750,965
4.5444,752,965
3.89729,752,965
4.28332,752,965
7.38687,752,965
9.56175,726,966
6.96028,726,966
2.90022,726,966
6.86311,726,966
8.84377,726,966
4.30211,726,966
9.42331,726,966
2.44929,726,966
6.75897,726,966
4.3085,726,966
8.71628,718,967
8.02597,718,967
2.88626,718,967
8.78811,718,967
6.59555,718,967
2.15564,718,967
2.18784,718,967
7.94074,718,967
3.7927,718,967
3.85043,718,967
1.96952,752,968
6.72394,752,968
9.72733,750,968
9.20903,750,968
3.15082,752,968
0.0981699,752,968
7.07681,752,968
4.46284,752,968
0.72993,752,968
0.134755,752,968
0.268683,666,969
3.1154,666,969
6.30115,666,969
4.22418,666,969
8.46868,666,969
5.33963,666,969
3.51721,666,969
9.52195,666,969
1.01299,666,969
1.24813,666,969
4.01217,618,970
3.08208,618,970
1.61366,618,970
3.91336,618,970
1.76039,618,970
2.95951,618,970
3.66739,618,970
8.50167,618,970
4.01902,618,970
6.09693,618,970
7.79243,632,971
0.247583,636,971
4.73021,634,971
7.67401,632,971
6.95801,632,971
8.8032,632,971
4.10933,636,971
2.38309,636,971
7.44497,632,971
9.78754,632,971
8.82734,634,972
7.41156,634,972
7.08568,634,972
5.17198,636,972
5.63031,636,972
0.713506,636,972
4.45086,636,972
6.41274,634,972
3.89418,636,972
6.02132,636,972
1.80062,612,973
8.29574,610,973
4.15956,612,973
0.966343,612,973
5.08051,612,973
6.38773,612,973
3.9926,612,973
6.85664,612,973
7.15067,612,973
7.06865,612,973
3.5932,614,974
3.19881,614,974
8.50452,614,974
2.08024,616,974
9.12148,614,974
5.86863,614,974
9.13064,614,974
0.11653,616,974
0.844117,616,974
5.98066,614,974
3.75782,622,975
8.75291,622,975
1.67853,622,975
7.4079,622,975
2.94762,622,975
0.860794,624,975
2.30367,622,975
3.05789,622,975
4.32092,622,975
5.10157,622,975
4.11419,786,976
4.02796,786,976
3.92095,786,976
1.85912,786,976
5.50351,786,976
1.53463,786,976
8.22129,784,976
0.133367,786,976
2.85909,786,976
6.3429,786,976
7.97145,588,977
6.23882,588,977
8.21513,588,977
8.25751,588,977
9.7652,588,977
0.587959,588,977
8.11316,588,977
3.15701,588,977
0.308751,588,977
4.98779,588,977
6.58773,800,978
4.14297,800,978
9.6392,798,978
7.91263,800,978
0.822009,800,978
0.713095,800,978
2.67611,800,978
0.982451,800,978
0.0844224,800,978
3.059,800,978
4.83058,750,979
4.74331,750,979
3.58787,750,979
5.19552,750,979
2.55116,752,979
5.944,750,979
2.17022,752,979
3.21095,752,979
7.41539,750,979
1.64066,752,979
1.48564,660,980
4.62987,660,980
2.001,660,980
3.478,660,980
0.229895,662,980
9.68685,658,980
5.58404,660,980
4.82824,660,980
5.97385,660,980
8.97731,660,980
8.60514,728,981
5.87193,730,981
6.82836,728,981
5.08912,730,981
1.60129,730,981
2.28956,730,981
6.09573,730,981
9.11939,728,981
5.96169,730,981
3.34552,730,981
6.39859,620,982
8.39072,620,982
2.52926,620,982
5.97354,620,982
7.76158,620,982
9.36657,620,982
6.99788,620,982
9.37994,620,982
6.55279,620,982
1.83976,620,982
3.06723,594,983
6.609,594,983
8.92583,592,983
5.19235,594,983
4.11699,594,983
6.31231,594,983
9.76665,592,983
4.83758,594,983
9.87874,592,983
2.57272,594,983
3.39258,788,984
8.53521,788,984
0.387041,788,984
6.51215,788,984
7.25853,788,984
0.0601438,788,984
4.93937,788,984
6.42171,788,984
0.915493,788,984
3.34929,788,984
5.48661,588,985
0.999898,588,985
2.14182,588,985
1.27303,588,985
0.0278017,590,985
4.59859,588,985
8.88197,588,985
8.63051,588,985
2.9038,588,985
8.43381,588,985
1.72145,692,986
3.53326,692,986
2.06405,692,986
0.158961,692,986
7.21309,690,986
0.511442,692,986
7.18931,690,986
4.06108,692,986
1.25124,692,986
6.48231,690,986
8.69257,602,987
8.98484,602,987
4.8569,602,987
8.77109,602,987
1.56792,602,987
7.63237,602,987
2.44434,602,987
7.22978,602,987
7.57993,602,987
4.94203,602,987
4.23255,616,988
5.35179,616,988
7.153,616,988
8.52103,616,988
2.9992,616,988
6.01366,616,988
4.95613,616,988
2.15126,616,988
3.57653,616,988
5.60518,616,988
9.06118,582,989
3.25773,584,989
7.55233,582,989
7.5581,582,989
6.35652,582,989
1.94127,584,989
1.11585,584,989
2.46953,584,989
4.74596,584,989
2.16985,584,989
2.17081,798,990
5.47872,798,990
8.06416,798,990
9.56956,798,990
4.9788,798,990
4.18404,798,990
0.819148,798,990
9.50281,798,990
2.74929,798,990
2.89494,798,990
7.65089,716,991
0.0966289,720,991
7.90022,716,991
9.21867,716,991
5.62233,716,991
4.98305,716,991
9.94928,716,991
7.28247,716,991
2.10394,718,991
4.95907,716,991
7.45995,796,992
6.26434,796,992
0.30042,796,992
4.89792,796,992
7.291,796,992
0.775149,796,992
7.37129,796,992
1.34792,796,992
8.3229,796,992
8.22188,796,992
8.37557,698,993
9.6163,698,993
6.1996,700,993
4.27298,702,993
8.95743,698,993
6.72175,700,993
3.56695,702,993
7.01007,700,993
2.998,702,993
0.312321,704,993
2.31137,788,994
3.94809,788,994
7.16837,788,994
8.68402,788,994
8.15615,788,994
4.38345,788,994
3.09363,788,994
6.44452,788,994
9.53637,788,994
6.45291,788,994
1.77145,616,995
1.15016,616,995
1.71298,616,995
7.23815,614,995
0.361121,616,995
6.5483,614,995
6.75035,614,995
7.65916,614,995
7.32627,614,995
3.73454,616,995
5.60014,758,996
0.00429705,758,996
7.55809,758,996
9.65335,758,996
7.41763,758,996
5.96194,758,996
9.85602,758,996
6.06924,758,996
7.69409,758,996
0.94865,758,996
4.7054,758,997
7.82309,758,997
6.60302,758,997
5.37479,758,997
5.86023,758,997
4.67863,758,997
5.2037,758,997
2.35361,760,997
4.53456,758,997
0.569351,760,997
8.85477,734,998
3.08426,734,998
4.93808,734,998
5.51762,734,998
5.28476,734,998
2.66123,734,998
3.98996,734,998
7.0068,734,998
7.35669,734,998
8.68775,734,998
1.54017,760,999
3.59873,760,999
5.4916,760,999
4.6056,760,999
9.96574,760,999
2.36321,760,999
5.4417,760,999
6.60039,760,999
8.09783,760,999
0.448702,762,999
5.17456,766,1000
6.66977,766,1000
8.32004,764,1000
3.6377,766,1000
0.499566,766,1000
6.8169,764,1000
5.47036,766,1000
3.31028,766,1000
0.261649,766,1000
5.74663,766,1000
